masked_customer_id,highbrow_wines_prediction,prediction_probability
6940674,0,0.000
6940703,0,0.000
6940748,1,0.819
6940774,0,0.022
6940796,0,0.488
6940822,0,0.013
6940852,0,0.023
6940867,0,0.017
6940896,0,0.017
6940903,0,0.001
6940915,0,0.002
6940937,0,0.008
6940993,0,0.005
6941091,0,0.001
6941095,0,0.003
6941232,0,0.014
6941259,0,0.003
6941357,0,0.006
6941445,0,0.082
6941535,0,0.042
6941556,0,0.002
6941569,0,0.002
6941595,0,0.183
6941609,0,0.072
6941637,0,0.008
6941654,0,0.000
6941696,0,0.368
6941732,0,0.007
6941762,0,0.000
6941821,0,0.000
6941902,0,0.001
6941922,0,0.000
6941978,0,0.011
6942002,0,0.001
6942022,0,0.001
6942026,0,0.001
6942040,0,0.190
6942041,0,0.007
6942075,0,0.147
6942120,0,0.000
6942276,0,0.004
6942389,0,0.012
6942394,0,0.247
6942414,0,0.001
6942415,0,0.002
6942449,0,0.001
6942493,0,0.004
6942499,0,0.106
6942564,0,0.330
6942645,0,0.029
6942650,0,0.065
6942741,0,0.000
6942743,0,0.054
6942755,0,0.133
6942757,0,0.005
6942772,0,0.167
6942857,0,0.003
6942877,0,0.003
6942943,1,0.599
6942986,1,0.699
6942991,0,0.000
6942993,0,0.022
6943037,0,0.118
6943066,0,0.023
6943105,0,0.046
6943114,0,0.001
6943149,0,0.041
6943151,0,0.006
6943209,0,0.000
6943244,0,0.039
6943273,0,0.005
6943296,0,0.016
6943366,0,0.000
6943386,0,0.001
6943397,0,0.001
6943415,0,0.001
6943437,0,0.475
6943509,0,0.029
6943556,0,0.011
6943622,0,0.162
6943659,0,0.000
6943837,0,0.151
6943956,0,0.006
6943970,0,0.005
6944124,0,0.016
6944140,0,0.003
6944185,0,0.105
6944219,0,0.001
6944254,0,0.136
6944330,0,0.004
6944337,0,0.001
6944341,0,0.009
6944342,0,0.000
6944350,0,0.014
6944358,0,0.000
6944362,0,0.001
6944363,0,0.039
6944403,0,0.053
6944457,0,0.000
6944491,0,0.006
6944533,0,0.026
6944657,0,0.002
6944750,0,0.219
6944758,0,0.001
6944794,1,0.560
6944839,0,0.037
6944881,0,0.371
6944918,0,0.001
6944931,0,0.033
6944945,1,0.729
6944969,0,0.005
6944978,0,0.002
6944985,0,0.261
6944988,0,0.007
6945031,0,0.001
6945109,0,0.004
6945132,0,0.021
6945226,0,0.019
6945255,0,0.000
6945260,0,0.202
6945306,0,0.204
6945327,0,0.095
6945349,0,0.001
6945350,0,0.070
6945399,0,0.002
6945457,0,0.009
6945505,0,0.007
6945519,0,0.013
6945528,0,0.006
6945571,0,0.000
6945582,0,0.002
6945589,0,0.010
6945649,0,0.000
6945685,0,0.107
6945751,0,0.000
6945773,0,0.011
6945854,0,0.006
6945908,1,0.732
6945924,0,0.000
6945935,1,0.996
6945939,1,0.889
6945947,0,0.000
6945970,0,0.007
6946001,0,0.238
6946059,0,0.000
6946091,0,0.007
6946260,0,0.002
6946298,0,0.099
6946301,0,0.194
6946366,0,0.009
6946432,1,0.739
6946503,0,0.024
6946521,0,0.000
6946536,0,0.018
6946550,0,0.013
6946557,0,0.002
6946582,0,0.001
6946632,0,0.001
6946634,0,0.003
6946695,0,0.235
6946702,0,0.001
6946822,0,0.001
6946946,0,0.005
6947036,1,0.994
6947042,0,0.001
6947043,0,0.048
6947054,0,0.006
6947102,0,0.009
6947131,0,0.014
6947132,0,0.011
6947187,0,0.004
6947263,0,0.003
6947289,0,0.202
6947327,0,0.071
6947385,0,0.039
6947406,0,0.001
6947525,0,0.003
6947562,0,0.000
6947565,0,0.011
6947569,0,0.002
6947623,0,0.028
6947655,0,0.168
6947703,0,0.002
6947819,0,0.019
6947867,1,0.895
6947937,0,0.022
6948024,0,0.013
6948048,0,0.381
6948105,0,0.006
6948111,0,0.052
6948159,0,0.006
6948195,0,0.000
6948251,1,0.746
6948252,0,0.322
6948259,1,0.522
6948268,0,0.004
6948278,0,0.000
6948300,1,0.591
6948302,0,0.483
6948321,0,0.000
6948427,0,0.024
6948462,0,0.000
6948468,1,0.984
6948502,0,0.000
6948512,0,0.005
6948581,1,0.984
6948608,0,0.075
6948727,0,0.436
6948801,0,0.010
6948838,0,0.005
6948914,0,0.111
6948951,0,0.001
6949019,0,0.005
6949031,0,0.003
6949051,0,0.440
6949120,0,0.000
6949199,0,0.002
6949326,0,0.009
6949336,0,0.000
6949342,0,0.426
6949408,0,0.320
6949442,0,0.024
6949533,0,0.015
6949578,0,0.015
6949597,0,0.016
6949706,0,0.136
6949742,0,0.027
6949755,0,0.030
6949783,1,0.867
6949786,0,0.002
6949787,0,0.001
6949803,0,0.070
6949848,0,0.035
6949877,1,0.828
6949951,0,0.265
6949991,0,0.002
6949992,1,0.920
6950010,0,0.001
6950031,0,0.054
6950057,0,0.001
6950067,0,0.011
6950081,0,0.097
6950088,0,0.003
6950163,0,0.000
6950167,0,0.011
6950208,0,0.005
6950215,1,0.872
6950217,0,0.001
6950292,0,0.152
6950306,0,0.000
6950362,0,0.280
6950388,1,0.879
6950390,1,0.864
6950393,0,0.054
6950398,0,0.003
6950422,0,0.001
6950437,0,0.392
6950443,0,0.014
6950445,0,0.000
6950463,0,0.070
6950523,0,0.437
6950559,0,0.000
6950602,0,0.000
6950694,0,0.225
6950708,0,0.006
6950912,1,0.769
6950915,0,0.057
6950923,0,0.001
6950947,0,0.008
6950953,0,0.003
6950965,1,0.954
6950966,0,0.166
6950999,0,0.142
6951051,0,0.001
6951052,0,0.000
6951065,0,0.002
6951086,0,0.008
6951130,1,0.555
6951154,0,0.024
6951186,0,0.035
6951244,1,0.717
6951269,0,0.016
6951349,1,0.732
6951374,0,0.073
6951433,0,0.064
6951476,0,0.003
6951503,1,0.879
6951549,0,0.050
6951591,0,0.005
6951606,0,0.000
6951735,0,0.003
6951738,0,0.021
6951772,0,0.000
6951795,0,0.016
6951819,0,0.070
6951851,0,0.001
6951905,0,0.000
6951915,0,0.149
6951939,0,0.001
6952000,0,0.003
6952033,0,0.097
6952046,0,0.002
6952081,0,0.008
6952104,0,0.000
6952152,0,0.017
6952157,0,0.061
6952195,0,0.111
6952335,0,0.001
6952354,0,0.035
6952381,0,0.089
6952432,0,0.008
6952434,0,0.002
6952435,0,0.013
6952472,0,0.000
6952512,1,0.960
6952545,0,0.000
6952594,0,0.003
6952632,0,0.007
6952646,0,0.001
6952654,0,0.245
6952656,0,0.000
6952668,0,0.001
6952764,0,0.002
6952844,0,0.486
6952939,0,0.114
6952975,0,0.022
6952986,1,0.560
6953100,0,0.000
6953161,0,0.056
6953212,0,0.006
6953229,0,0.000
6953259,0,0.020
6953287,0,0.001
6953441,0,0.001
6953448,0,0.485
6953483,0,0.001
6953523,0,0.013
6953530,0,0.028
6953560,0,0.099
6953682,0,0.004
6953718,0,0.206
6953765,0,0.001
6953808,0,0.003
6953901,1,0.704
6953936,0,0.001
6953942,0,0.019
6954030,0,0.005
6954095,0,0.000
6954142,0,0.002
6954225,0,0.000
6954232,0,0.001
6954279,0,0.037
6954318,0,0.001
6954491,0,0.056
6954495,0,0.020
6954514,0,0.067
6954515,0,0.011
6954576,0,0.000
6954601,0,0.000
6954639,0,0.001
6954844,0,0.028
6954879,0,0.035
6954993,0,0.002
6955034,0,0.052
6955073,0,0.034
6955075,0,0.000
6955077,0,0.040
6955105,0,0.003
6955120,0,0.000
6955121,0,0.261
6955137,1,0.718
6955176,0,0.000
6955187,0,0.020
6955196,0,0.003
6955220,0,0.035
6955222,0,0.002
6955296,1,0.742
6955300,0,0.019
6955353,0,0.009
6955361,0,0.025
6955375,1,0.524
6955419,0,0.002
6955471,0,0.311
6955476,0,0.013
6955524,0,0.000
6955554,1,0.940
6955569,0,0.056
6955622,1,0.912
6955695,0,0.004
6955724,0,0.000
6955781,0,0.133
6955782,0,0.106
6955810,0,0.000
6955856,0,0.000
6955896,0,0.001
6955957,0,0.053
6955969,1,0.919
6956030,0,0.002
6956210,0,0.001
6956263,0,0.103
6956264,0,0.000
6956279,0,0.028
6956296,1,0.871
6956316,0,0.159
6956326,0,0.012
6956333,0,0.075
6956336,0,0.285
6956345,1,0.905
6956354,1,0.727
6956363,0,0.005
6956435,0,0.002
6956442,0,0.023
6956453,1,0.708
6956473,0,0.022
6956562,0,0.001
6956567,1,0.858
6956591,0,0.000
6956598,0,0.048
6956700,0,0.002
6956751,0,0.025
6956764,0,0.076
6956907,0,0.005
6956924,0,0.000
6956935,0,0.004
6956952,0,0.003
6956959,0,0.005
6956977,0,0.003
6956984,0,0.122
6956991,0,0.000
6957021,0,0.000
6957049,0,0.003
6957257,0,0.100
6957281,0,0.469
6957333,0,0.164
6957394,0,0.000
6957405,0,0.401
6957461,1,0.589
6957466,1,0.767
6957566,0,0.007
6957618,0,0.185
6957641,0,0.002
6957654,0,0.022
6957692,0,0.001
6957718,0,0.268
6957746,1,0.759
6957756,1,0.573
6957844,0,0.000
6957859,0,0.000
6957945,0,0.006
6957991,0,0.001
6958013,0,0.025
6958020,0,0.002
6958105,0,0.003
6958108,0,0.039
6958120,0,0.402
6958346,0,0.003
6958428,0,0.004
6958566,0,0.053
6958582,0,0.012
6958807,1,0.529
6958812,0,0.001
6958823,0,0.010
6958902,0,0.001
6958947,0,0.004
6959069,0,0.014
6959070,0,0.011
6959074,1,0.636
6959100,0,0.397
6959111,0,0.008
6959116,0,0.095
6959196,0,0.026
6959203,0,0.008
6959232,0,0.000
6959247,0,0.003
6959253,0,0.260
6959255,0,0.049
6959271,1,0.600
6959305,0,0.000
6959455,0,0.114
6959516,0,0.156
6959532,0,0.000
6959535,0,0.051
6959566,0,0.005
6959574,0,0.000
6959576,0,0.000
6959581,0,0.001
6959584,0,0.000
6959658,0,0.010
6959727,0,0.017
6959770,1,0.771
6959778,0,0.002
6959780,0,0.039
6959793,1,0.904
6959811,0,0.006
6959903,0,0.169
6960048,0,0.476
6960061,0,0.015
6960067,0,0.001
6960106,0,0.041
6960127,0,0.000
6960128,1,0.758
6960146,1,0.586
6960164,0,0.011
6960261,0,0.013
6960298,0,0.009
6960360,0,0.002
6960376,0,0.000
6960457,0,0.040
6960550,0,0.000
6960603,0,0.080
6960706,0,0.002
6960744,1,0.501
6960748,0,0.412
6960753,0,0.348
6960754,0,0.065
6960760,0,0.004
6960767,0,0.002
6960768,0,0.002
6960771,0,0.002
6960779,0,0.002
6960786,0,0.058
6960839,1,0.830
6960921,0,0.026
6960971,0,0.010
6960992,0,0.364
6960995,1,0.758
6961008,0,0.001
6961022,0,0.387
6961032,1,0.699
6961052,0,0.016
6961076,0,0.002
6961108,0,0.003
6961158,0,0.024
6961301,0,0.419
6961307,0,0.000
6961376,1,0.724
6961422,0,0.022
6961441,1,0.963
6961552,0,0.000
6961573,0,0.000
6961581,0,0.000
6961590,1,0.644
6961742,0,0.152
6961766,0,0.078
6961828,0,0.002
6961843,0,0.035
6961851,0,0.231
6961856,1,0.968
6961859,0,0.012
6961899,0,0.000
6961903,0,0.009
6961922,0,0.000
6961970,0,0.006
6961999,0,0.004
6962027,0,0.165
6962067,0,0.088
6962080,0,0.026
6962202,1,0.666
6962216,0,0.002
6962313,0,0.001
6962362,0,0.001
6962412,0,0.088
6962423,0,0.003
6962456,0,0.002
6962461,0,0.000
6962468,1,0.976
6962470,1,0.632
6962492,0,0.019
6962505,1,0.657
6962525,0,0.083
6962564,0,0.005
6962618,0,0.000
6962631,0,0.000
6962657,0,0.024
6962673,0,0.046
6962688,0,0.028
6962775,0,0.072
6962778,0,0.001
6962795,0,0.207
6962867,1,0.908
6963003,0,0.023
6963080,0,0.015
6963100,0,0.328
6963125,0,0.000
6963271,0,0.005
6963375,0,0.001
6963391,0,0.008
6963420,1,0.545
6963439,0,0.027
6963557,0,0.212
6963604,0,0.004
6963657,0,0.036
6963673,0,0.001
6963677,0,0.056
6963689,0,0.000
6963728,0,0.022
6963800,0,0.456
6963816,1,1.000
6963835,0,0.007
6963880,0,0.001
6963895,0,0.021
6963929,0,0.008
6963940,0,0.092
6963951,0,0.359
6963991,0,0.001
6964007,0,0.018
6964011,0,0.004
6964057,0,0.051
6964124,0,0.002
6964139,0,0.000
6964150,0,0.011
6964158,0,0.391
6964171,1,0.999
6964176,0,0.131
6964325,1,0.958
6964381,0,0.413
6964392,0,0.003
6964417,0,0.008
6964428,1,0.608
6964579,0,0.243
6964587,0,0.002
6964668,1,0.737
6964715,0,0.000
6964749,0,0.007
6964827,0,0.003
6965001,0,0.341
6965037,0,0.191
6965061,0,0.112
6965074,0,0.004
6965151,0,0.229
6965220,1,0.890
6965242,0,0.013
6965252,0,0.006
6965294,0,0.032
6965344,0,0.030
6965351,0,0.001
6965387,0,0.003
6965417,0,0.000
6965438,0,0.005
6965513,0,0.002
6965553,0,0.037
6965572,0,0.000
6965582,0,0.000
6965607,1,0.988
6965758,0,0.002
6965792,1,0.645
6965808,0,0.002
6965812,0,0.007
6965846,0,0.001
6965923,0,0.385
6965993,0,0.004
6966003,0,0.030
6966022,0,0.056
6966042,0,0.000
6966082,0,0.001
6966110,0,0.002
6966111,0,0.000
6966131,0,0.003
6966141,0,0.090
6966142,0,0.010
6966220,0,0.001
6966246,0,0.001
6966321,0,0.000
6966341,0,0.015
6966379,1,0.773
6966383,0,0.000
6966402,0,0.021
6966449,0,0.092
6966485,0,0.003
6966532,0,0.112
6966535,0,0.002
6966544,0,0.009
6966553,0,0.001
6966634,0,0.331
6966656,1,0.744
6966794,0,0.186
6966803,0,0.036
6966823,0,0.084
6966856,0,0.001
6966883,0,0.020
6966953,0,0.010
6966979,0,0.000
6967001,0,0.006
6967069,0,0.313
6967087,0,0.044
6967149,0,0.020
6967192,0,0.012
6967203,0,0.021
6967223,0,0.011
6967229,0,0.003
6967254,0,0.008
6967311,0,0.002
6967406,0,0.026
6967499,0,0.002
6967564,0,0.002
6967648,1,0.711
6967655,0,0.002
6967778,0,0.135
6967803,0,0.000
6967815,0,0.001
6967861,0,0.012
6967866,0,0.023
6967999,0,0.010
6968018,0,0.025
6968031,0,0.001
6968130,1,0.841
6968278,0,0.214
6968282,1,0.742
6968345,0,0.049
6968430,0,0.054
6968434,0,0.000
6968468,0,0.011
6968472,0,0.029
6968485,1,0.624
6968508,0,0.262
6968540,0,0.006
6968580,0,0.114
6968583,1,0.802
6968585,0,0.000
6968641,0,0.007
6968677,0,0.008
6968707,0,0.000
6968726,0,0.005
6968731,0,0.001
6968757,1,0.596
6968842,0,0.025
6969041,0,0.000
6969075,0,0.132
6969169,0,0.000
6969179,0,0.002
6969202,1,0.788
6969284,0,0.019
6969309,0,0.003
6969364,1,0.997
6969463,0,0.203
6969471,0,0.000
6969505,0,0.341
6969518,1,0.921
6969578,0,0.398
6969627,0,0.022
6969658,1,0.632
6969677,0,0.001
6969739,0,0.012
6969762,0,0.000
6969797,0,0.009
6969810,0,0.000
6969813,0,0.001
6969820,0,0.005
6969833,0,0.055
6969862,0,0.002
6969863,0,0.261
6969914,0,0.000
6969916,0,0.083
6969937,0,0.003
6969950,0,0.008
6969982,0,0.013
6970011,0,0.344
6970017,0,0.010
6970063,0,0.211
6970068,0,0.044
6970329,0,0.021
6970395,0,0.002
6970400,0,0.003
6970412,0,0.003
6970441,0,0.001
6970486,0,0.000
6970521,0,0.025
6970576,0,0.000
6970608,0,0.026
6970628,0,0.030
6970716,0,0.000
6970785,0,0.089
6970852,1,0.969
6970951,0,0.002
6970993,0,0.006
6970997,0,0.018
6971004,1,0.535
6971030,0,0.014
6971044,1,0.648
6971047,1,0.621
6971080,0,0.457
6971102,0,0.173
6971107,0,0.000
6971121,1,0.803
6971163,0,0.008
6971171,0,0.001
6971219,0,0.117
6971325,0,0.000
6971419,0,0.127
6971431,0,0.166
6971433,1,0.938
6971454,0,0.046
6971467,0,0.050
6971519,0,0.052
6971546,0,0.001
6971611,0,0.075
6971644,0,0.008
6971661,0,0.003
6971689,0,0.000
6971726,0,0.001
6971746,0,0.070
6971763,0,0.000
6971784,0,0.221
6971859,0,0.003
6971862,0,0.001
6971880,0,0.000
6971913,0,0.111
6972017,0,0.000
6972087,0,0.014
6972155,0,0.002
6972196,0,0.018
6972332,0,0.008
6972339,0,0.001
6972418,0,0.000
6972470,0,0.000
6972480,0,0.074
6972506,0,0.004
6972517,0,0.001
6972543,0,0.027
6972603,0,0.125
6972650,0,0.006
6972653,0,0.000
6972766,0,0.108
6972767,1,0.915
6972770,0,0.022
6972823,0,0.111
6972842,1,0.837
6972858,0,0.434
6972939,0,0.018
6972944,0,0.010
6973016,0,0.104
6973055,0,0.000
6973087,1,0.876
6973149,0,0.005
6973150,0,0.079
6973239,0,0.001
6973279,0,0.016
6973325,0,0.000
6973336,0,0.003
6973382,0,0.003
6973443,0,0.008
6973452,0,0.000
6973472,0,0.022
6973492,0,0.055
6973524,0,0.373
6973552,0,0.006
6973573,0,0.376
6973655,0,0.353
6973660,0,0.003
6973742,0,0.307
6973754,0,0.029
6973909,0,0.175
6973967,1,0.511
6974194,0,0.009
6974235,0,0.006
6974258,0,0.000
6974289,0,0.005
6974306,1,0.991
6974322,0,0.000
6974338,0,0.097
6974357,0,0.018
6974368,0,0.315
6974369,0,0.106
6974540,0,0.002
6974550,0,0.001
6974596,0,0.026
6974604,0,0.056
6974691,0,0.000
6974703,0,0.009
6974727,0,0.097
6974739,0,0.008
6974765,1,0.922
6974771,0,0.003
6974879,0,0.123
6974918,0,0.009
6974930,0,0.016
6974978,0,0.001
6975029,0,0.006
6975033,0,0.008
6975096,0,0.001
6975124,0,0.000
6975204,0,0.398
6975217,1,0.674
6975274,0,0.007
6975285,0,0.098
6975287,0,0.000
6975292,0,0.001
6975313,0,0.001
6975341,0,0.000
6975415,1,0.934
6975431,0,0.025
6975500,0,0.379
6975551,0,0.001
6975562,0,0.063
6975573,0,0.001
6975581,0,0.002
6975588,1,0.804
6975705,0,0.000
6975730,0,0.132
6975784,0,0.014
6975818,0,0.077
6975940,0,0.092
6975947,1,0.945
6975993,0,0.003
6976005,0,0.053
6976041,0,0.007
6976042,0,0.000
6976095,0,0.000
6976111,0,0.003
6976122,0,0.279
6976129,0,0.023
6976139,0,0.001
6976158,0,0.115
6976199,0,0.000
6976315,0,0.004
6976392,0,0.453
6976479,1,0.813
6976521,0,0.042
6976578,0,0.186
6976627,0,0.111
6976658,0,0.000
6976734,0,0.039
6976743,0,0.027
6976746,0,0.002
6976751,0,0.294
6976804,0,0.009
6976830,0,0.017
6976873,1,0.766
6976896,0,0.022
6976907,0,0.000
6976961,0,0.001
6977003,0,0.081
6977073,0,0.027
6977145,0,0.025
6977249,0,0.033
6977327,0,0.029
6977440,0,0.007
6977515,1,0.921
6977518,0,0.000
6977539,0,0.180
6977590,0,0.000
6977602,0,0.108
6977644,0,0.001
6977924,0,0.015
6977936,0,0.001
6977951,0,0.006
6977991,0,0.004
6978000,0,0.012
6978080,0,0.339
6978096,0,0.001
6978238,0,0.000
6978310,0,0.009
6978347,0,0.105
6978354,0,0.120
6978355,0,0.022
6978382,0,0.001
6978392,0,0.065
6978479,0,0.001
6978506,0,0.002
6978547,0,0.081
6978596,0,0.024
6978601,0,0.005
6978631,0,0.001
6978662,0,0.434
6978685,0,0.096
6978710,1,0.936
6978711,0,0.111
6978727,0,0.000
6978733,0,0.003
6978741,0,0.000
6978821,0,0.111
6978822,0,0.006
6978855,0,0.025
6978860,0,0.042
6978901,0,0.016
6978925,0,0.006
6978960,0,0.000
6979038,0,0.074
6979102,0,0.006
6979152,0,0.097
6979192,0,0.024
6979202,0,0.011
6979213,0,0.105
6979259,0,0.001
6979348,0,0.048
6979411,0,0.004
6979450,0,0.004
6979509,0,0.000
6979592,1,0.989
6979664,0,0.005
6979668,0,0.000
6979688,0,0.000
6979722,0,0.239
6979726,0,0.003
6979738,0,0.093
6979756,0,0.081
6979771,0,0.036
6979794,0,0.004
6979830,0,0.292
6979851,0,0.000
6979932,0,0.005
6979953,1,1.000
6979962,0,0.002
6979998,0,0.034
6980000,0,0.037
6980061,0,0.007
6980062,0,0.412
6980078,0,0.254
6980227,0,0.096
6980234,0,0.010
6980241,0,0.000
6980300,0,0.004
6980311,0,0.014
6980336,0,0.355
6980339,0,0.003
6980392,0,0.009
6980466,0,0.024
6980468,0,0.005
6980503,0,0.048
6980536,0,0.182
6980624,1,0.571
6980638,0,0.500
6980697,0,0.117
6980729,1,0.662
6980763,0,0.083
6980789,1,0.915
6980807,0,0.052
6980853,0,0.001
6980854,0,0.010
6980898,0,0.001
6980952,0,0.032
6980961,0,0.005
6981062,0,0.047
6981162,0,0.001
6981245,1,0.739
6981248,0,0.387
6981268,0,0.004
6981278,0,0.018
6981375,0,0.002
6981407,0,0.010
6981454,1,0.997
6981503,0,0.029
6981583,0,0.045
6981585,0,0.025
6981605,0,0.001
6981610,0,0.037
6981656,0,0.356
6981702,0,0.000
6981723,0,0.002
6981768,0,0.001
6981823,0,0.026
6981866,0,0.024
6981928,0,0.111
6981935,0,0.015
6981981,0,0.000
6982001,0,0.097
6982007,0,0.000
6982010,0,0.019
6982034,0,0.005
6982083,0,0.058
6982213,0,0.000
6982235,0,0.000
6982317,0,0.003
6982362,0,0.122
6982387,0,0.006
6982521,0,0.407
6982527,0,0.156
6982542,0,0.142
6982563,0,0.001
6982565,0,0.027
6982607,0,0.048
6982623,0,0.020
6982629,0,0.069
6982646,0,0.000
6982680,0,0.007
6982693,0,0.002
6982738,0,0.007
6982742,0,0.003
6982743,0,0.109
6982751,0,0.002
6982777,0,0.027
6982812,0,0.385
6982903,0,0.025
6982907,0,0.062
6982923,0,0.010
6982938,0,0.000
6983037,0,0.104
6983075,0,0.001
6983079,0,0.011
6983213,0,0.040
6983214,0,0.277
6983236,0,0.002
6983270,0,0.406
6983279,0,0.010
6983281,0,0.012
6983287,0,0.317
6983336,0,0.001
6983357,0,0.004
6983412,0,0.484
6983424,0,0.002
6983442,0,0.045
6983445,0,0.000
6983523,0,0.006
6983564,0,0.007
6983603,0,0.172
6983618,0,0.008
6983647,0,0.001
6983649,0,0.151
6983677,0,0.019
6983783,0,0.004
6983849,0,0.046
6983855,0,0.000
6983858,0,0.002
6983874,0,0.019
6983972,1,0.877
6983982,0,0.003
6983987,1,0.674
6983991,1,0.708
6984004,0,0.034
6984021,0,0.001
6984028,0,0.004
6984050,0,0.069
6984069,0,0.329
6984087,0,0.000
6984109,0,0.011
6984119,1,0.870
6984149,0,0.013
6984153,0,0.000
6984156,0,0.075
6984216,0,0.000
6984290,1,0.977
6984298,0,0.000
6984302,0,0.009
6984323,0,0.013
6984333,0,0.005
6984394,0,0.006
6984407,0,0.000
6984428,0,0.001
6984540,0,0.000
6984578,0,0.000
6984618,1,0.619
6984637,0,0.336
6984670,0,0.001
6984716,0,0.001
6984752,0,0.001
6984766,0,0.317
6984828,0,0.002
6984873,1,0.778
6984883,0,0.002
6984909,0,0.000
6984941,0,0.035
6984968,1,0.630
6985002,0,0.160
6985048,0,0.017
6985076,0,0.058
6985098,1,0.582
6985104,0,0.000
6985116,0,0.125
6985125,0,0.043
6985168,0,0.010
6985267,0,0.075
6985276,0,0.001
6985283,0,0.009
6985287,0,0.000
6985324,0,0.000
6985339,0,0.263
6985432,0,0.021
6985484,0,0.000
6985485,0,0.119
6985505,1,0.528
6985513,0,0.000
6985533,0,0.001
6985538,0,0.011
6985569,1,0.970
6985575,0,0.010
6985605,0,0.035
6985758,0,0.000
6985786,0,0.001
6985810,0,0.003
6985874,0,0.178
6985932,1,0.708
6985934,0,0.019
6986050,0,0.000
6986066,0,0.131
6986169,0,0.000
6986172,0,0.000
6986200,0,0.090
6986226,0,0.004
6986243,1,0.951
6986270,0,0.002
6986350,0,0.000
6986383,0,0.001
6986444,0,0.314
6986469,0,0.009
6986483,0,0.001
6986495,0,0.100
6986528,0,0.025
6986529,1,0.627
6986584,0,0.001
6986623,0,0.003
6986646,0,0.002
6986650,0,0.173
6986663,0,0.021
6986699,0,0.013
6986700,0,0.000
6986703,1,1.000
6986709,0,0.001
6986711,0,0.000
6986729,0,0.006
6986754,0,0.165
6986780,1,0.636
6986835,0,0.002
6986893,0,0.024
6987100,0,0.007
6987131,0,0.031
6987139,0,0.006
6987252,0,0.018
6987253,0,0.005
6987334,0,0.000
6987363,1,0.961
6987494,0,0.008
6987587,0,0.092
6987624,0,0.000
6987711,0,0.010
6987714,0,0.011
6987715,0,0.000
6987765,0,0.381
6987767,0,0.150
6987786,0,0.030
6987823,0,0.004
6987834,0,0.076
6987863,0,0.007
6987885,0,0.031
6987903,1,0.607
6987960,1,0.989
6987971,1,0.768
6987989,0,0.003
6987994,0,0.102
6988040,1,0.811
6988100,0,0.018
6988166,0,0.000
6988170,0,0.000
6988192,0,0.023
6988279,0,0.010
6988319,1,0.986
6988376,0,0.001
6988397,0,0.378
6988423,0,0.011
6988433,0,0.003
6988471,0,0.003
6988503,0,0.001
6988551,0,0.016
6988594,0,0.002
6988607,0,0.040
6988653,0,0.224
6988687,0,0.435
6988750,0,0.171
6988759,0,0.210
6988762,0,0.002
6988833,0,0.000
6988834,0,0.246
6988841,1,0.995
6988952,0,0.004
6988953,0,0.000
6989119,0,0.023
6989175,0,0.038
6989181,0,0.002
6989185,0,0.000
6989194,0,0.002
6989218,0,0.063
6989225,1,0.798
6989230,0,0.180
6989283,0,0.486
6989288,0,0.000
6989341,0,0.031
6989344,0,0.008
6989353,0,0.003
6989381,0,0.067
6989406,0,0.000
6989414,0,0.147
6989517,0,0.008
6989582,0,0.223
6989639,1,0.638
6989649,0,0.005
6989778,0,0.003
6989844,0,0.031
6989869,1,0.999
6989983,0,0.339
6989996,0,0.018
6990033,0,0.212
6990131,0,0.021
6990133,0,0.107
6990214,1,0.825
6990283,0,0.262
6990294,0,0.034
6990298,0,0.000
6990308,1,0.854
6990309,1,0.635
6990360,0,0.003
6990384,0,0.002
6990404,1,0.560
6990496,0,0.097
6990617,0,0.004
6990711,0,0.008
6990782,1,0.630
6990799,0,0.000
6990822,0,0.000
6990825,0,0.000
6990878,0,0.038
6990944,0,0.038
6991092,0,0.376
6991099,0,0.383
6991117,0,0.375
6991178,0,0.004
6991272,0,0.039
6991274,0,0.011
6991355,0,0.001
6991451,0,0.001
6991476,1,0.916
6991480,0,0.080
6991527,0,0.014
6991568,0,0.004
6991669,0,0.002
6991737,0,0.000
6991899,0,0.200
6991933,0,0.002
6991939,0,0.000
6991971,0,0.016
6991973,0,0.001
6992060,0,0.000
6992064,0,0.057
6992073,0,0.002
6992102,0,0.291
6992188,0,0.111
6992329,0,0.002
6992345,0,0.048
6992414,1,0.634
6992458,0,0.443
6992501,0,0.038
6992536,0,0.003
6992594,0,0.204
6992660,0,0.000
6992686,0,0.002
6992767,0,0.282
6992841,0,0.044
6992911,0,0.000
6992982,0,0.000
6992988,1,0.638
6993020,0,0.000
6993072,0,0.037
6993075,0,0.001
6993088,0,0.001
6993091,0,0.002
6993097,0,0.001
6993106,0,0.000
6993128,0,0.001
6993151,0,0.095
6993233,0,0.001
6993251,0,0.001
6993309,0,0.001
6993316,0,0.000
6993474,1,0.842
6993484,0,0.001
6993491,0,0.326
6993518,0,0.002
6993628,1,0.990
6993659,0,0.079
6993738,0,0.000
6993758,0,0.000
6993812,0,0.024
6993841,0,0.005
6993895,0,0.127
6993900,0,0.000
6993919,0,0.060
6993950,0,0.002
6994130,1,0.806
6994140,1,0.803
6994149,0,0.249
6994215,1,0.668
6994225,0,0.006
6994242,0,0.001
6994252,0,0.002
6994264,0,0.007
6994412,0,0.027
6994420,0,0.011
6994525,0,0.002
6994530,0,0.000
6994573,1,0.828
6994575,0,0.355
6994724,0,0.000
6994732,0,0.001
6994755,0,0.010
6994838,0,0.002
6994862,0,0.023
6994922,0,0.001
6994936,0,0.000
6994949,1,0.859
